product_name,sugars_100g,proteins_100g,categories_tags,ingredients_text,primary_category
Coconut chicken bowl,1.7,7.3,"en:meals,en:meats-and-their-products,en:meats,en:chicken-and-its-products,en:poultries,en:meals-with-meat,en:rice-dishes,en:chickens,en:cooked-poultries,en:poultry-meals,en:cooked-chicken,en:meals-with-chicken",Chicken (29%) Water Butternut Squash (11 %) • Onions • Cooked Brown Basmati Rice (10%) (Basmati Rice • Water • Sunflower Oil) • Spinach • Cornflour • Yogurt (Milk) • Creamed Coconut (1.5%) • Sugar • Tomato Purée • Coriander Leaf • Desiccated Coconut • Salt • Garlic Purée • Rapeseed Oil • Ginger Purée • Green Chilli Purée • Tapioca • Ground Spices (Turmeric • Cumin • Coriander • Cardamom • Black Pepper • Cloves • Mace • Cassia • Ginger • Nutmeg • Fennel • Bay Leaves) • Concentrated Lemon Juice Ground Roasted Spices (Coriander • Cumin). For allergens see ingredients in bold.,Other
Smoky chicken & chorizo,2.3,11.5,,"Chicken Breast (40%) Cooked Brown Rice (12%) (Water · Brown Rice) · Onions · Tomatoes · Red Peppers, Yellow Peppers· Cannellini Beans (3.5%) · Tomato Purée · Red Lentils · Lemon Juice· Wild Rice, Chorizo Pork Sausage (1%) (Pork (91%) · Curing Salt (Salt, Preservative: Potassium Nitrate, Sodium Nitrate) Ground Smoked Paprika, Dried Milk, Dextrose, Antioxidant: E301 · Ground Nutmeg · Oregano) Garlic, Rapeseed Oil, Sugar, Red Chillies· Sea Salt, Ground Smoked Paprika, Cornflour, Turmeric, Oregano, Cracked Black Pepper.",Other
Pure whey isolate,1.4,84.0,,,Other
Salami Napoli,0.1,28.5,"en:meats-and-their-products,en:meats,en:prepared-meats,en:cured-sausages,en:refrigerated-foods,en:salami","Viande de porc (élaboré avec 140 g de viande de porc crue pour 100 g de salami Napoli) • Sels de salaison (Sel • Conservateur : Nitrite de : sodium, Nitrate de potassium) • Sucre • Poivre noir moulu • Antioxydant : E301 • Ail : déshydraté.",Other
Caramel popcorn,53.2000007629395,2.90000009536743,,,Other
Caramel Popcorn Brezel,50.7000007629395,3.79999995231628,,,Other
Tuna steak with brine,0.5,27.0,,,Other
Tuna steak,0.5,27.0,"en:seafood,en:fishes-and-their-products,en:canned-foods,en:fishes,en:fatty-fishes,en:canned-fishes,en:tunas,en:canned-tunas,en:tuna-steak,en:tuna-steak-in-water","Skipjack tuna 93%, spring water",Other
Proteine,1.7,59.0,,,Other
4 chocolate eclairs,20.4,5.5,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:pastries,en:eclairs,en:chocolate-eclairs","Ot suitable le for nut allergy Whipping Cream (Milk) (40%). Pasteurised Egg Dark Chocolate (9%) (Sugar Cocoa Mass. • Emulsifier: Soya Lecithin. • Flavouring). Wheatflour contains Gluten (with Wheatflour, Calcium Carbonate, Iron, 2.3g Niacin, Thiamin) Sugar Milk Chocolate 5.3g (6%) (Sugar Dried Whole Milk Cocoa Butter Cocoa Mass Emulsifier: Soya 3.4g 8.9g 9 . • Lecithin Flavouring) Rapeseed Oil. Dextrose - Unsalted Butter (Milk). 0.5g Palm Oil - Dried Glucose Syrup. 2.4g .11g g 6g IS blc . Stabiliser: E450, E401 - Salt. For allergens see ingredients in bold. Not suitable for those with a Nut and Peanut allergy. Suitable for vegetarians",Sweets
Beansprouts,2.2,2.9,,,Other
Mulino Bianco. Fette biscottate integrali,4.6,14.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:rusks","Farina integrale di grano tenero 97,8g*, lievito, olio di girasole, destrosio, sale, estratto di malto d'orzo e mais. *per 100 grammi di prodotto finito. Può contenere tracce di Frutta a guscio, Latte, Senape, Sesamo, Soia e Uova. Le Fette Integrali sono preparate solo con farina integrale di frumento, senza usare altri tipi di farine. Variare spesso i cibi e seguire uno stile di vita fisicamente attivo è il modo giusto per avere una vita sana.",Beverages
Edamame beans,1.2,11.8,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:legumes,en:seeds,en:legume-seeds,en:pulses,en:common-beans,en:soy-beans,en:edamame",Edamame Beans,Beverages
Zumo de naranja,1.82,1.82,,,Other
Shullsburg creamery shredded low moisture part,3.57142857142857,25.0,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses","Pasteurized part-skim milk, cheese culture, salt, enzymes, potato starch and powdered cellulose added to prevent caking, natamycin (a natural mold inhibitor).",Other
American cheese,5.26315789473684,15.7894736842105,,"Cultured milk, skim milk, cream, natural flavor, sodium citrate, salt, apocarotenal (color), enzymes, sorbic acid (preservative), soy lecithin (anti-sticking agent). Contains: milk, soy.",Other
Apple cinnamon bagels,7.41,8.64,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads","Enriched high gluten flour (wheat flour, malted barley, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, apple bit, sugar, yeast, cinnamon, evaporated apple, salt, calcium propionate (preservative), mono-diglycerides, malt, enzyme, cornmeal.",Beverages
Chocolate chip bagels,19.75,8.64,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads","Enriched high gluten flour (wheat flour, malted barley, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, yeast, chocolate bits, sugar, salt, mono-diglycerides, calcium propionate (preservative), cocoa powder, malt, cornmeal.",Beverages
Everything bagels,2.47,9.88,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads","Enriched high gluten flour (wheat flour, malted barley, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, onion, yeast, salt, sugar, garlic, calcium propionate (preservative), mono-diglycerides, malt, sorbic acid, enzyme, cornmeal. topped with sesame seeds and poppy seeds.",Beverages
Multi grain bagels,8.64,9.88,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads","Enriched high gluten flour (wheat flour, malted barley, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, 100% stone ground whole wheat flour, grains (oats, cracked wheat, sunflower seeds, flaxseed, millet), wheat bran, sugar, yeast, salt, calcium propionate (preservative), mono-diglycerides, malt, cornmeal.",Beverages
French toast bagels,8.64,8.64,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads","Enriched high gluten flour (wheat flour, malted barley, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, cinnamon bit, sugar, maple bit, yeast, egg, calcium propionate (preservative), salt, natural and artificial flavor, maple syrup, mono-diglycerides, vanilla, enzymes, turmeric (color), cornmeal.",Beverages
Hawaiian bagels,7.40740740740741,8.64197530864197,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads","Enriched high gluten flour (wheat flour, malted barley, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, yeast, sugar, pineapple bits, egg, butter flavor, calcium propionate (preservative), mono-diglycerides, salt, cornmeal.",Beverages
Blueberry bagels,8.64,8.64,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads","Enriched high gluten flour (wheat flour, malted barley, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, blueberry bit, sugar, yeast, salt, calcium propionate (preservative), mono-diglycerides, malt, enzyme, cornmeal.",Beverages
Onion bagels,2.47,8.64,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads","Enriched high gluten flour (wheat flour, malted barley, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, onion, yeast, salt, sugar, calcium propionate (preservative), mono-diglycerides, malt, sorbic acid, enzyme, cornmeal.",Beverages
Cinnamon raisin bagels,7.40740740740741,8.64197530864197,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads","Enriched high gluten flour (wheat flour, malted barley, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, sugar, raisins, yeast, cinnamon, salt, calcium propionate (preservative), mono-diglycerides, malt, enzyme, cornmeal.",Beverages
Plain bagels,2.47,8.64,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads","Enriched high gluten flour (wheat flour, malted barley, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, yeast, salt, sugar, calcium propionate (preservative), mono-diglycerides, malt, sorbic acid, enzyme, cornmeal.",Beverages
Beef Summer Sausage,1.76369953614702,19.4006948976172,,,Other
8 Turkey Sausages,1.0,17.6,"en:meats-and-their-products,en:meat-preparations,en:meats,en:prepared-meats,en:poultries,en:sausages,en:turkey-and-its-products,en:turkeys,en:poultry-sausages,en:turkey-preparations,en:turkey-sausages","British Turkey (72%), Water, Rusk (Rice Flour, Gram Flour, Maize Starch, Salt, Dextrose), Seasoning (Salt, Potato Starch, Spices, Emulsifier: Sodium Triphosphate; Herbs, Preservative: Sodium Sulphite (Sulphites), Dextrose, Antioxidant: Ascorbic Acid), Sausage Casing (Beef Protein). Allergy advice:",Other
Trucha ahumada,2.1,9.2,,,Other
2 Creamy Chicken Bakes,2.7,9.4,"en:meats-and-their-products,en:meat-pies","Water, Fortified Wheat Flour (_Wheat_ Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Chicken Breast 21%, Palm Oil, Cows' _Milk_, Cream 3.5% (Cows' _Milk_), Onion, Cornflour, Salt, Chicken Stock (Water, Chicken), Maltodextrin, Stabiliser (Methyl Cellulose), Rapeseed Oil, Yeast Extract, Pea Protein, Onion Powder, Emulsifier (Mono - and Diglycerides of Fatty Acids), Sugar, Garlic Powder, Flavouring, White Pepper, Sunflower Oil.",Other
Bulk Pure Whey Protein Cinamon Cereal,2.6,75.0,"en:dietary-supplements,en:bodybuilding-supplements,en:protein-powders",,Other
Pure whey protein,4.5,72.0,,,Other
Choc biscuit bar,16.2000007629395,1.0,,,Other
Coronation chicken,3.7,13.3,"en:meals,en:meals-with-meat,en:poultry-meals,en:meals-with-chicken,en:coronation-chicken","Cooked British Chicken Breast, Onions, Rapeseed Oil, Double Cream (Milk), Apricot Purée, Water, Raisins, Cornflour, White Wine, Ginger Purée, Pasteurised Egg Yolk, Ground Spices (Coriander, Cumin, Turmeric, Fenugreek, Kashmiri Chilli Powder, Black Pepper), Salt, Vinegar, Sugar, Garlic Purée",Other
Cookies au Beurre,29.5,5.4,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:shortbread-cookies,en:assortments-of-biscuits","Farine de _blé_ contient _Gluten_ (avec Farine de _blé_, Carbonate de calcium, Fer, Niacine, Thiamine) . Beurre (_Lait_) (24 %) . Sucre . Flocons : d'_avoine_ (content _Gluten_) (10%) . Gingembre confit cristallisé (6 %) (Gingembre confit . Sucre) . Morceaux : de chocolat noir belge (6 %) (Sucre . Masse de cacao, Beurre de cacao, émulsifiant : Lécithine de _soja_ Arôme vanille), Miel, Sirop de sucre inverti, Cacao maigre en poudre, Poudre à lever : E450, Bicarbonate de soude, E503, Sel, Gingembre moulu.",Biscuits
Pure Squeezed Pink Grapefruit Juice,8.7,0.4,,,Other
Rotisserie Chicken Breast Joint with a Sweet & Sticky Marinade,1.6,19.1,"en:meats-and-their-products,en:meats,en:chicken-and-its-products,en:poultries,en:chickens,en:chicken-breasts",Chicken Breast (90%) Water (5%) Sugar Salt Cornflour. Maltodextrin Caramelised Sugar Roast Chicken Stock (Water Yeast Extract Salt Chicken Bones Chicken Extract Cornflour Carrots. Leeks White Peppercorns Onions Garlic Fennel Seeds Parsley. Bay Leaves) Rice Starch Rapeseed Oil Ground Black Pepper. Natural Colour: Paprika Extract Vinegar Concentrated Lemon Juice. 490ge HSLLINE M0265 829 S,Other
Goyave,12.5,0.41666666666667,,,Other
Lemonade,12.0833333333333,0.0,"en:beverages,en:carbonated-drinks,en:sodas,en:lemonade","Filtered water, Cane sugar, Lemon from concentrate, Citric acid, Ascorbic acid (vitamin C), Natural flavours",Beverages
Mangue,5.4968287526427,0.0,,,Other
Mango carrot,29.0,0.0,,,Other
Tropik splash - orange carrot,16.5,0.5,,,Other
Tropik Splash,40.0,0.0,,,Other
Jus Pineapple ginger,15.5,0.0,,,Other
Jus Mangue Orange,38.0,0.0,,,Other
Mango Fruit de la passion,12.5,0.125,,,Other
Punch au fruits,13.75,0.0,,,Other
Refreshing Juice: Mango,12.262156448203,0.084566596194503,,,Other
Mango Carrot Juice,12.684989429175,0.21141649048626,,,Other
Refreshing Juice,14.3763213530655,0.211416490486258,,,Other
Croccantini rosemary,0.0,3.0,,,Other
Steak Strips,14.2857142857143,32.1428571428571,,,Other
Parmesan grated cheese,0.0,40.0,,,Other
goat mozzararrlla,3.5714285714286,21.428571428571,,,Other
Crevettes dans une sauce Marie-Rose,1.6,10.6,"en:seafood,en:crustaceans,en:shrimps",,Other
caséine micellaire,2.3,25.0,,,Other
M&S Butternut squash,1.1,1.1,,,Other
fruit and nut choc bar,42.2,4.0,,,Other
Macaroni cheese style,6.0,11.0,,,Other
Quark,4.1999998092651,100.0,,,Other
Mini popadoms,1.0,18.9,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:flatbreads,en:special-breads,en:papadum","Lentil Flour, Vegetable Oil (Rapeseed Oil, Sunflower Oil), Salt, Potassium Chloride, Raising Agents: Calcium Oxide, Sodium Hydrogen Carbonate; Rice Flour.",Beverages
Wenslydale,0.1,23.7,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cheeses-from-the-united-kingdom,en:cheeses-from-england,en:wensleydale-cheese",,Other
Bulk natural pure whey protein,4.5,72.0,,,Other
Portuguese muffins,24.615384615385,7.6923076923077,,,Other
Easter sweet roll,8.9285714285714,5.3571428571429,,,Other
Mini Colin the Caterpillar Cakes,45.1,5.9,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes","Milk Chocolate (27%) (Sugar Cocoa Butter Cocoa Mass Dried Skimmed Milk Milk Fat - Lactose (Milk) Emulsifier: Soya Lecithin) Sugar White Chocolate (12%) (Sugar Dried Whole Milk Cocoa Butter Dried Skimmed Milk Emulsifier. Soya Lecithin Vanilla Flavouring) Wheatflour contains Gluten (with Wheatflour, Calcium Carbonate, Iron, Niacin, Thiamin) Butter (Milk) Pasteurised Egg Water Sugar Coated Chocolate Beans (4%) (Sugar - Milk Chocolate (Sugar Dried Whole Milk Cocoa Butter Cocoa Mass Dried Whey (Milk) Dried Skimmed Milk Emulsifier. Soya Lecithin Vanilla Flavouring) Tapioca Starch Colour. Beetroot Red, Carotenes, Curcumin Plant and Fruit Concentrates (Pumpkin, Apple, Spirulina) Clazing Agent: Carnauba Wax) Fat Reduced Cocoa Powder Pasteurised Egg White. Cocoa Mass Humectant. Glycerol Dried Glucose Syrup Dried Skimmed Milk Palm Oil Emulsifier: E471, Soya Lecithin, E476 - Cornflour Raising Agent: E450, Sodium Bicarbonate Dried Whey (Milk) Salt Cocoa Butter Flavouring. Suitable nut allergy . • .",Biscuits
Savoy Cabbage,4.0,1.7,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetable-based-foods-and-beverages,en:vegetables-based-foods,en:vegetables,en:leaf-vegetables,en:cabbages",Savoy cabbage,Beverages
Gastropub slow cooked beef Cheeks,3.6969696969697,11.9090909090909,,,Other
Coconut Oil,0.0,0.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats,en:vegetable-oils,en:fruit-and-fruit-seed-oils,en:coconut-oils",Coconut oil.,Beverages
Coconut oil,0.0,0.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats,en:vegetable-oils,en:fruit-and-fruit-seed-oils,en:coconut-oils",Coconut oil.,Beverages
Toxic BBQ,36.1111111111111,0.0,,,Other
Fry sauce,6.9,0.0,"en:condiments,en:sauces,en:groceries","Soybean oil, ketchup (tomato concentrate, distilled vinegar, high fructose corn syrup, corn syrup, salt, spice, onion*, natural flavor), water, distilled vinegar, egg yolks, corn syrup, contains less than 2% of salt, mustard seed, sodium benzoate and potassium sorbate (as preservatives), citric acid, xanthan gum, natural flavors (includes mustard), garlic*, spices, onion*, sugar, paprika, extractive of paprika (color), turmeric, calcium disodium edta added to protect flavor.",Other
Creamy Parmesan Chicken w Roasted Broccoli & Tomatoes,6.0,44.0,,,Other
The Original Ranch,4.7058823529412,2.3529411764706,,"soybean oil, water, ranch seasoning ,  spices (sugar, buttermilk, spices (includes mustard), garlic, monosodium glutamate, onion), xanthan gum, natural ,  artificial flavors (includes soy), food starch-modified, disodium phosphate, disodium inosinate and guanylate, egg yolks, distilled vinegar, contains less than 2% of salt, phosphoric acid, sorbic acid (a preservative), calcium disodium EDTA added to protect flavor, dehydrated",Other
French Style Dressing with Honey,16.47,0.0,"en:condiments,en:sauces,en:groceries","Water, sugar, corn syrup* *, distilled vinegar, tomato paste, honey, salt, contains less than 2% of food starch-modified, garlic* *, onion* *, spices, natural flavor, hydrolyzed corn gluten, autolyzed yeast extract, partially hydrogenated soybean and cottonseed oil+, aquaresin paprika+, xanthan gum, propylene glycol alginate, sodium benzoate and potassium sorbate (as preservatives), calcium disodium edta added to protect flavor, celery seed, dimethylpolysiloxane, an anti-foaming agent added.",Other
"Rillettes de poulet, fermier, à la tomate et au basilic",0.58,11.99,"en:meats-and-their-products,en:spreads,en:prepared-meats,en:salted-spreads,en:rillettes,en:potted-meats,en:white-meat-rillettes,en:poultry-rillettes,en:chicken-rillettes",,Other
Spicy peanut grilled chicken,3.33333333333333,14.1666666666667,,,Other
Smokey Spanish style chicken & risotto with roasted mushrooms & bell peppers,1.70731707317073,11.7073170731707,,,Other
Saumon au pesto,1.74418604651163,10.7558139534884,,,Other
Saumon à l’ail et aux herbes,7.0,34.0,,,Other
M&S Cumberland Pie,0.1,7.0,"en:meals,en:meals-with-meat,en:beef-dishes,en:shepherd-s-pie","potatoes (47%), cooked british beef (17%), water, onions, carrots (4.5%), mature cheddar cheese (milk), celery, butter (milk), swede (1%), cornflour, rice flour, roast beef stock (water, beef bones, beef, yeast extract, salt), chickpea flour, tomato purée, salt, rapeseed oil, tomato extract, colour: plain caramel, vinegar, sugar syrup, concentrated mushrooms, dried onions, cracked black pepper, ground spices (white pepper, black pepper, cloves), dextrose, tamarind extract, garlic purée, sugar, lemon oil.",Other
Soft Eating Prunes,31.3,1.7,"en:snacks,en:sweet-snacks,en:confectioneries,en:pitted-prunes",Partially Rehydrated Pitted Prunes,Snacks
Bulk pure whey protein unflavored,4.0,77.0,,,Other
Chips (paysanne nature),0.5,6.2,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:farmer-s-crisps",,Beverages
Pita bread,3.9473684210526,9.2105263157895,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:flatbreads,en:special-breads,en:pitas",,Beverages
Spaghetti Pasta,3.5714285714286,12.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:spaghetti","Semolina (wheat), durum flour (wheat), niacin, ferrous sulfate (iron), thiamin mononitrate, riboflavin, folic acid.",Beverages
Protein Spaghetti,1.78571428571429,17.8571428571429,,,Other
Protein Elbow Macaroni,1.78571428571429,17.8571428571429,,,Other
